Seq,SOMAS_ID_round1,SOMAS_ID_round2,ColCheck_r1,ColCheck_r2,Organism,CV_r1,CV_r2
5690-49,TUFT1.5690.49.3,TUFT1.5690.49.3,PASS,PASS,Human,13.1779946224715,6.13306343062554
5691-2,CRISPLD2.5691.2.3,CRISPLD2.5691.2.3,PASS,PASS,Human,8.24070326807471,8.3763950872507
5698-60,TNXB.5698.60.3,TNXB.5698.60.3,PASS,PASS,Human,4.84022508406457,4.46542346434315
5699-19,FAM189A2.5699.19.3,FAM189A2.5699.19.3,PASS,PASS,Human,3.72395394635977,7.07499160711255
5704-74,GZMM.5704.74.3,GZMM.5704.74.3,PASS,PASS,Human,8.4647364058901,2.49556583521162
5707-55,ELK3.5707.55.3,ELK3.5707.55.3,PASS,PASS,Human,6.38875943121657,9.34231384262424
5714-88,IFNA6.5714.88.3,IFNA6.5714.88.3,PASS,PASS,Human,5.24722242707947,11.9235082480439
5715-4,ABHD14A.5715.4.3,ABHD14A.5715.4.3,PASS,PASS,Human,6.05754471418336,5.03875879094961
5716-49,CSAG1.5716.49.3,CSAG1.5716.49.3,PASS,PASS,Human,7.75041157884148,5.16432929314736
5717-2,CILP.5717.2.3,CILP.5717.2.3,PASS,PASS,Human,4.96063864517422,6.58677006419703
5719-66,FAM189A2.5719.66.3,FAM189A2.5719.66.3,PASS,PASS,Human,5.61497508321514,4.24707471874998
5721-1,CD226.5721.1.3,CD226.5721.1.3,PASS,PASS,Human,4.91854005323823,3.34917589878159
5722-78,PRCP.5722.78.3,PRCP.5722.78.3,PASS,PASS,Human,10.5683658059811,13.5911517473042
5723-4,INSL3.5723.4.3,INSL3.5723.4.3,PASS,PASS,Human,7.42715719922459,5.59624567412609
5724-58,SBSN.5724.58.3,SBSN.5724.58.3,PASS,PASS,Human,3.06210142608802,11.3191458838798
5726-49,SPAG11A.5726.49.3,SPAG11A.5726.49.3,PASS,PASS,Human,7.78383745027339,7.01853412183188
5727-35,B3GALTL.5727.35.3,B3GALTL.5727.35.3,PASS,PASS,Human,5.81661730380115,4.40112241387365
5728-60,FCRL1.5728.60.3,FCRL1.5728.60.3,PASS,PASS,Human,9.68878740310166,15.1069100354648
5730-60,CXCL14.5730.60.3,CXCL14.5730.60.3,PASS,PASS,Human,4.58387947215901,9.35271873975977
5731-1,SPINK6.5731.1.3,SPINK6.5731.1.3,PASS,PASS,Human,3.98534499891679,5.34934919762865
5733-61,IFNA10.5733.61.3,IFNA10.5733.61.3,PASS,PASS,Human,9.79261556895926,3.46689218632539
5734-13,PVRL4.5734.13.3,PVRL4.5734.13.3,PASS,PASS,Human,3.70519012962735,4.4089777494364
5735-54,C1GALT1C1.5735.54.3,C1GALT1C1.5735.54.3,PASS,PASS,Human,3.10584406602019,6.6564449330476
5736-1,TREML2.5736.1.3,TREML2.5736.1.3,PASS,PASS,Human,8.07735428967527,15.9599849152182
5737-61,SEMA4D.5737.61.3,SEMA4D.5737.61.3,PASS,PASS,Human,4.61592350647656,6.93355980312814
5738-25,SFTPC.5738.25.3,SFTPC.5738.25.3,PASS,PASS,Human,3.67771791288284,8.15396984530197
5739-75,KRTDAP.5739.75.3,KRTDAP.5739.75.3,PASS,PASS,Human,13.3725956572088,8.33978478601121
5740-17,ROBO1.5740.17.3,ROBO1.5740.17.3,PASS,PASS,Human,8.73857121624969,11.5386540498407
5743-82,CARTPT.5743.82.3,CARTPT.5743.82.3,PASS,PASS,Human,3.92328141642218,4.49946989829566
5744-12,MENT.5744.12.3,MENT.5744.12.3,PASS,PASS,Human,7.69656962029826,12.2091736419084
5745-64,PI15.5745.64.3,PI15.5745.64.3,PASS,PASS,Human,6.02582598878155,6.65786829162063
5746-37,EFNB1.5746.37.3,EFNB1.5746.37.3,PASS,PASS,Human,5.66052187506205,5.98607937154553
5748-20,ASAH1.5748.20.3,ASAH1.5748.20.3,PASS,PASS,Human,5.19399157908092,6.09725881588696
5749-53,CLPS.5749.53.3,CLPS.5749.53.3,PASS,PASS,Human,6.03108994206088,5.93016470337475
5752-63,SUSD3.5752.63.3,SUSD3.5752.63.3,PASS,PASS,Human,4.35079661292187,16.6555429488194
5754-76,INSL6.5754.76.3,INSL6.5754.76.3,PASS,PASS,Human,4.09703325766831,3.73599466870115
5756-66,PAPPA2.5756.66.3,PAPPA2.5756.66.3,PASS,PASS,Human,4.50623129377382,5.85939505574378
5759-10,EFNA3.5759.10.3,EFNA3.5759.10.3,PASS,PASS,Human,5.00122935282219,5.24641157302578
5762-35,SPAG11B.5762.35.3,SPAG11B.5762.35.3,PASS,PASS,Human,4.79802410116024,3.50109262912914
5763-67,DEFB104A.5763.67.3,DEFB104A.5763.67.3,PASS,PASS,Human,3.68096687669917,4.53559877783015
5764-4,GALNT2.5764.4.3,GALNT2.5764.4.3,PASS,PASS,Human,6.08646944724156,7.48687608197338
5765-53,DEFB121.5765.53.3,DEFB121.5765.53.3,PASS,PASS,Human,5.84816152506976,6.23866149476493
5792-8,AFP.5792.8.2,AFP.5792.8.2,PASS,PASS,Human,7.13273123666807,6.33458653643512
5798-3,BID.5798.3.3,BID.5798.3.3,PASS,PASS,Human,6.51135732259182,11.1959629290407
5801-72,NGF.5801.72.3,NGF.5801.72.3,PASS,PASS,Human,2.87664815229736,5.75221675117383
5807-77,CD70.5807.77.3,CD70.5807.77.3,PASS,PASS,Human,4.51591340986905,5.92780012048499
5810-25,TDGF1.5810.25.3,TDGF1.5810.25.3,PASS,PASS,Human,4.31212364256109,9.16688054371088
5813-58,EPO.5813.58.3,EPO.5813.58.3,PASS,PASS,Human,4.36068746629847,9.80961080464964
5822-22,GDNF.5822.22.3,GDNF.5822.22.3,PASS,PASS,Human,3.86484841674821,6.11510303361558
5825-49,IFNGR1.5825.49.3,IFNGR1.5825.49.3,PASS,PASS,Human,4.01312774925998,5.7312134415099
5834-18,IL9.5834.18.3,IL9.5834.18.3,PASS,PASS,Human,2.98079140016157,4.96656889790043
5837-49,LIFR.5837.49.3,LIFR.5837.49.3,PASS,PASS,Human,4.43002839768143,3.43409938549831
5843-60,EHMT2.5843.60.3,EHMT2.5843.60.3,PASS,PASS,Human,3.6581305227157,13.7890373960526
5846-24,NOG.5846.24.3,NOG.5846.24.3,PASS,PASS,Human,14.1275452202777,8.30949680551499
5852-6,S100A12.5852.6.3,S100A12.5852.6.3,PASS,PASS,Human,11.5972880047063,11.1601085864333
5858-6,YWHAZ.5858.6.5,YWHAZ.5858.6.5,PASS,PASS,Human,12.5828573280519,15.1666128281924
5861-78,HAAO.5861.78.3,HAAO.5861.78.3,PASS,PASS,Human,10.5442455373928,6.03489787952553
5864-10,ALDOA.5864.10.3,ALDOA.5864.10.3,PASS,PASS,Human,8.66102501928644,7.99158787177522
5870-23,BAD.5870.23.2,BAD.5870.23.2,PASS,PASS,Human,7.85418769055905,7.50176621283519
5879-51,DCTN2.5879.51.3,DCTN2.5879.51.3,PASS,PASS,Human,6.00452720997614,6.76944136046015
5882-34,EEF1B2.5882.34.2,EEF1B2.5882.34.2,PASS,PASS,Human,4.42532380576483,6.50092815458413
5888-29,EIF5A.5888.29.3,EIF5A.5888.29.3,PASS,PASS,Human,5.33862766934612,10.2338315146027
5897-58,GRP.5897.58.3,GRP.5897.58.3,PASS,PASS,Human,4.76362647454653,4.18365914591956
5900-11,HINT1.5900.11.2,HINT1.5900.11.2,PASS,PASS,Human,16.7624351577905,13.6374373593867
5909-51,NME1.5909.51.3,NME1.5909.51.3,PASS,PASS,Human,4.70609671008899,4.10742469445893
5915-58,PEX5.5915.58.3,PEX5.5915.58.3,PASS,PASS,Human,6.0968228753284,7.16343811834159
5918-5,PSME1.5918.5.3,PSME1.5918.5.3,PASS,PASS,Human,7.32646904615876,7.07555081878748
5921-58,S100A7.5921.58.3,S100A7.5921.58.3,PASS,PASS,Human,14.0150883986948,7.52819268440773
5927-4,WISP3.5927.4.3,WISP3.5927.4.3,PASS,PASS,Human,4.89060081480044,5.89532603698348
5930-54,TNNI3.5930.54.3,TNNI3.5930.54.3,PASS,PASS,Human,4.54767440845358,5.10382987679505
5934-1,FTH1.FTL.5934.1.3,FTH1.FTL.5934.1.3,PASS,PASS,Human,4.77780406823267,4.81364938305473
5936-53,TNF.5936.53.3,TNF.5936.53.3,PASS,PASS,Human,3.6854005624984,9.75491934135664
5939-42,TNFSF12.5939.42.3,TNFSF12.5939.42.3,PASS,PASS,Human,6.63680556630451,7.79461501734412
5947-90,THPO.5947.90.3,THPO.5947.90.3,PASS,PASS,Human,4.06807954526507,4.68296794602348
5954-62,PTH.5954.62.3,PTH.5954.62.3,PASS,PASS,Human,12.4495005059992,6.64085479584261
5957-30,SST.5957.30.3,SST.5957.30.3,PASS,PASS,Human,6.0387623849887,8.05647068725711
5960-49,SCGB1C1.5960.49.3,SCGB1C1.5960.49.3,PASS,PASS,Human,5.49925949038074,6.7461807730968
5981-6,C21orf33.5981.6.3,C21orf33.5981.6.3,PASS,PASS,Human,7.47476873336774,17.2717199308558
6019-12,C1QTNF9.6019.12.3,C1QTNF9.6019.12.3,PASS,PASS,Human,8.44822998958277,7.30167083223172
6022-57,NELL2.6022.57.3,NELL2.6022.57.3,PASS,PASS,Human,4.68484030699895,5.40709138656834
6035-2,ST6GAL1.6035.2.3,ST6GAL1.6035.2.3,PASS,PASS,Human,4.68628418962197,4.26083540619777
6036-78,EPHA10.6036.78.3,EPHA10.6036.78.3,PASS,PASS,Human,4.82784658216536,5.34324936389749
6037-6,WFDC12.6037.6.3,WFDC12.6037.6.3,PASS,PASS,Human,11.2369840651187,5.46338022949612
6039-24,CRHBP.6039.24.3,CRHBP.6039.24.3,PASS,PASS,Human,3.55400258771399,4.61548899343438
6042-52,POFUT2.6042.52.3,POFUT2.6042.52.3,PASS,PASS,Human,4.68343545489308,5.81559742985166
6048-4,SIGLEC10.6048.4.3,SIGLEC10.6048.4.3,PASS,PASS,Human,2.62462734565737,2.7463124222173
6049-64,PTPRS.6049.64.3,PTPRS.6049.64.3,PASS,PASS,Human,5.60738873795083,8.31130328698709
6054-6,NXPH3.6054.6.3,NXPH3.6054.6.3,PASS,PASS,Human,4.96275423873826,8.99468398282545
6064-4,ERP44.6064.4.3,ERP44.6064.4.3,PASS,PASS,Human,8.64217083122881,10.1552393314802
6070-11,QSOX1.6070.11.3,QSOX1.6070.11.3,PASS,PASS,Human,6.47185453107197,10.6152773371697
6077-63,CECR1.6077.63.3,CECR1.6077.63.3,PASS,PASS,Human,3.28753107871441,5.9073181427895
6079-59,ACPL2.6079.59.3,ACPL2.6079.59.3,PASS,PASS,Human,5.25266033107296,5.34544186574375
6081-52,PCOLCE2.6081.52.3,PCOLCE2.6081.52.3,PASS,PASS,Human,5.65095533087109,3.5834788494919
6086-15,CHRDL2.6086.15.3,CHRDL2.6086.15.3,PASS,PASS,Human,5.56437349835747,7.2269980329869
6103-70,FCRL5.6103.70.3,FCRL5.6103.70.3,PASS,PASS,Human,5.13017462920261,7.83605506655952
6115-40,CTBS.6115.40.3,CTBS.6115.40.3,PASS,PASS,Human,5.01733564460493,4.39144991566322
6119-14,MAMDC2.6119.14.3,MAMDC2.6119.14.3,PASS,PASS,Human,4.32996816346263,4.54562108256726
6151-18,MAP2K3.6151.18.3,MAP2K3.6151.18.3,PASS,PASS,Human,7.96124795841335,9.82326143320146
6152-111,TP53.6152.111.3,TP53.6152.111.3,PASS,PASS,Human,5.13082403908335,5.26151594875524
6210-100,IFNA5.6210.100.3,IFNA5.6210.100.3,PASS,PASS,Human,8.0003799634431,7.22714655199978
6213-10,CGB2.6213.10.3,CGB2.6213.10.3,PASS,PASS,Human,7.97155688352963,9.93589917574992
6214-84,IFNA8.6214.84.3,IFNA8.6214.84.3,PASS,PASS,Human,3.32905838775784,5.46836957709306
6217-23,QSOX1.6217.23.3,QSOX1.6217.23.3,PASS,PASS,Human,4.2316861839908,4.10900435447781
6219-14,PDZD11.6219.14.3,PDZD11.6219.14.3,PASS,PASS,Human,4.20708576305099,6.73422299920297
6221-1,ADPGK.6221.1.3,ADPGK.6221.1.3,PASS,PASS,Human,3.69982711392871,7.35187750127569
6223-5,GUCA2B.6223.5.3,GUCA2B.6223.5.3,PASS,PASS,Human,2.34992314956902,2.0574145393833
6231-46,STC2.6231.46.3,STC2.6231.46.3,PASS,PASS,Human,6.34762908540976,7.46799056577225
6234-74,VIT.6234.74.3,VIT.6234.74.3,PASS,PASS,Human,4.5417835898842,6.73516129671522
6238-55,PSG8.6238.55.3,PSG8.6238.55.3,PASS,PASS,Human,3.81235749012652,9.37106074730695
6245-4,PVRL2.6245.4.3,PVRL2.6245.4.3,PASS,PASS,Human,4.92797032730793,9.03990705336327
6247-9,SIRPB1.6247.9.3,SIRPB1.6247.9.3,PASS,PASS,Human,4.48169722825354,8.92825346454731
6255-74,CPXM1.6255.74.3,CPXM1.6255.74.3,PASS,PASS,Human,4.43540849632369,7.34986657390533
6256-9,LY6G6C.6256.9.3,LY6G6C.6256.9.3,PASS,PASS,Human,4.9227700991924,8.86979495179961
6257-56,CGREF1.6257.56.3,CGREF1.6257.56.3,PASS,PASS,Human,6.4000011595763,8.62354784869721
6259-60,NPC2.6259.60.3,NPC2.6259.60.3,PASS,PASS,Human,8.78082570901995,11.3113667971878
6260-14,FAM163A.6260.14.3,FAM163A.6260.14.3,PASS,PASS,Human,5.23776943795216,3.9799872030255
6264-9,CYR61.6264.9.3,CYR61.6264.9.3,PASS,PASS,Human,7.31743391699016,8.90257109037671
6267-51,STMN4.6267.51.3,STMN4.6267.51.3,PASS,PASS,Human,6.31794274891674,13.3636178076848
6274-15,WSCD2.6274.15.3,WSCD2.6274.15.3,PASS,PASS,Human,7.51074827975198,4.68367177816447
6276-16,FURIN.6276.16.3,FURIN.6276.16.3,PASS,PASS,Human,5.83181995736112,7.98044873152322
6281-51,ST3GAL2.6281.51.3,ST3GAL2.6281.51.3,PASS,PASS,Human,3.37000501406887,6.69923651711448
6283-60,MCEMP1.6283.60.3,MCEMP1.6283.60.3,PASS,PASS,Human,9.26125132664879,10.4975705432709
6284-7,FAM150B.6284.7.3,FAM150B.6284.7.3,PASS,PASS,Human,5.34422917310312,4.34839546981675
6285-71,MLEC.6285.71.3,MLEC.6285.71.3,PASS,PASS,Human,8.9526379249772,12.7434106433601
6289-78,ARHGAP36.6289.78.3,ARHGAP36.6289.78.3,PASS,PASS,Human,4.57538245963007,2.4901085301088
6291-55,CLSTN3.6291.55.3,CLSTN3.6291.55.3,PASS,PASS,Human,6.7888076954043,4.84550110259586
6294-11,BAGE2.6294.11.3,BAGE2.6294.11.3,PASS,PASS,Human,5.85500634950602,4.3590918029261
6295-67,VCY.6295.67.3,VCY.6295.67.3,PASS,PASS,Human,10.3319907585854,3.96392514940427
6304-8,C1QTNF1.6304.8.3,C1QTNF1.6304.8.3,PASS,PASS,Human,3.27778207898099,4.89575897830231
6315-58,PLBD1.6315.58.3,PLBD1.6315.58.3,PASS,PASS,Human,13.1041685505918,19.1863290243059
6334-9,GGT2.6334.9.3,GGT2.6334.9.3,PASS,PASS,Human,14.4212674856011,8.08999294984826
6351-55,CD79B.6351.55.3,CD79B.6351.55.3,PASS,PASS,Human,6.24627879128948,5.42311106128987
6353-60,IGFL4.6353.60.3,IGFL4.6353.60.3,PASS,PASS,Human,10.4191242453857,6.36487620976515
6354-13,HEPHL1.6354.13.3,HEPHL1.6354.13.3,PASS,PASS,Human,8.66112063428969,3.41799016861916
6356-3,CPB1.6356.3.3,CPB1.6356.3.3,PASS,PASS,Human,2.8376762199503,3.69025214392806
6357-83,CELA3B.6357.83.3,CELA3B.6357.83.3,PASS,PASS,Human,6.04510456104197,7.34710290007805
6359-50,POMGNT2.6359.50.3,POMGNT2.6359.50.3,PASS,PASS,Human,3.04130447197742,7.00371354408815
6360-7,DEFB128.6360.7.3,DEFB128.6360.7.3,PASS,PASS,Human,5.98436019913432,4.93104701723394
6361-49,PTPRR.6361.49.3,PTPRR.6361.49.3,PASS,PASS,Human,6.96542567579867,6.96820185242459
6362-6,C2orf40.6362.6.3,C2orf40.6362.6.3,PASS,PASS,Human,9.56997682906751,9.99249587741791
6364-7,TAPBPL.6364.7.3,TAPBPL.6364.7.3,PASS,PASS,Human,5.71351593818168,4.58035046489226
6365-62,KCT2.6365.62.3,KCT2.6365.62.3,PASS,PASS,Human,5.60513872588373,10.3031110433581
6369-82,DEAF1.6369.82.3,DEAF1.6369.82.3,PASS,PASS,Human,8.90516347390995,8.4167709693342
6371-50,ANGPTL7.6371.50.3,ANGPTL7.6371.50.3,PASS,PASS,Human,3.99567798771717,14.2997819367174
6372-7,YBX2.6372.7.3,YBX2.6372.7.3,PASS,PASS,Human,6.47850442179321,12.5292189674138
6373-54,SEMG2.6373.54.3,SEMG2.6373.54.3,PASS,PASS,Human,2.86723475712412,8.94754360525975
6375-75,XXYLT1.6375.75.3,XXYLT1.6375.75.3,PASS,PASS,Human,3.64168911212693,3.38922562903234
6377-54,LYZL2.6377.54.3,LYZL2.6377.54.3,PASS,PASS,Human,8.92714145020458,7.92248206340758
6378-2,C5orf38.6378.2.3,C5orf38.6378.2.3,PASS,PASS,Human,8.82193410313724,6.3909389252351
6382-17,MANBA.6382.17.3,MANBA.6382.17.3,PASS,PASS,Human,3.57487992786034,3.11234777033739
6383-90,TLL1.6383.90.3,TLL1.6383.90.3,PASS,PASS,Human,3.37527710030874,4.37289550941196
6384-19,WFDC3.6384.19.3,WFDC3.6384.19.3,PASS,PASS,Human,7.45226969927931,7.64180867329261
6388-21,CCDC126.6388.21.3,CCDC126.6388.21.3,PASS,PASS,Human,6.09036484032066,14.9824087088071
6390-18,NPS.6390.18.3,NPS.6390.18.3,PASS,PASS,Human,3.73474643615945,6.32375068414385
6393-63,HSP90B1.6393.63.3,HSP90B1.6393.63.3,PASS,PASS,Human,2.722529566877,6.46880481142423
6395-58,GPHA2.6395.58.3,GPHA2.6395.58.3,PASS,PASS,Human,10.1532571986338,7.15712867515919
6398-12,LONP1.6398.12.3,LONP1.6398.12.3,PASS,PASS,Human,10.4994034590536,6.14590478074377
6399-52,DEFB107A.6399.52.3,DEFB107A.6399.52.3,PASS,PASS,Human,5.5714723391909,6.82537580151102
6401-73,SLURP1.6401.73.3,SLURP1.6401.73.3,PASS,PASS,Human,7.50027555443394,7.6619092131481
6405-74,PSG2.6405.74.3,PSG2.6405.74.3,PASS,PASS,Human,4.99588393004585,6.98701967198449
6406-3,NMES1.6406.3.3,NMES1.6406.3.3,PASS,PASS,Human,3.8212827524498,4.79431512512758
6407-63,LAD1.6407.63.3,LAD1.6407.63.3,PASS,PASS,Human,5.06195020384434,15.6421640857676
6408-2,INHBC.6408.2.3,INHBC.6408.2.3,PASS,PASS,Human,3.70577516540173,6.60277297262387
6409-57,GPR116.6409.57.3,ADGRF5.6409.57.3,PASS,PASS,Human,6.12746444269234,6.11185097368542
6410-26,INSL4.6410.26.3,INSL4.6410.26.3,PASS,PASS,Human,5.22185165869354,4.92951919587009
6411-58,DEFB135.6411.58.3,DEFB135.6411.58.3,PASS,PASS,Human,7.7220522769029,7.00220560560577
6412-26,IER3IP1.6412.26.3,IER3IP1.6412.26.3,PASS,PASS,Human,4.14692457566038,7.05587802852003
6413-79,LIPK.6413.79.3,LIPK.6413.79.3,PASS,PASS,Human,4.93505841930779,7.98437204085866
6414-8,OAF.6414.8.3,OAF.6414.8.3,PASS,PASS,Human,5.71937767614495,16.8524333770163
6419-75,GPA33.6419.75.3,GPA33.6419.75.3,PASS,PASS,Human,4.28380103197679,5.46721521224988
6420-4,SDHAF2.6420.4.3,SDHAF2.6420.4.3,PASS,PASS,Human,6.45757548797708,6.04341297193412
6424-2,RNASE13.6424.2.3,RNASE13.6424.2.3,PASS,PASS,Human,3.98911587164427,3.93000912127414
6430-36,FAM19A2.6430.36.3,FAM19A2.6430.36.3,PASS,PASS,Human,3.57879392025557,2.94606889637022
6433-57,FAM20A.6433.57.3,FAM20A.6433.57.3,PASS,PASS,Human,4.25128464081417,4.82248093950174
6434-18,AOC2.6434.18.3,AOC2.6434.18.3,PASS,PASS,Human,3.53944849546378,4.90844932793586
6439-59,C14orf93.6439.59.3,C14orf93.6439.59.3,PASS,PASS,Human,11.7028798391394,10.3051835366679
6440-31,MFAP5.6440.31.3,MFAP5.6440.31.3,PASS,PASS,Human,3.30563009397967,8.31281085387747
6441-62,ADAMTS6.6441.62.3,ADAMTS6.6441.62.3,PASS,PASS,Human,3.78191423526734,4.83956477708253
6442-6,BAGE3.6442.6.3,BAGE3.6442.6.3,PASS,PASS,Human,7.51061593845509,6.93007629097453
6444-15,PSG3.6444.15.3,PSG3.6444.15.3,PASS,PASS,Human,3.01637773354456,4.44655595845229
6447-73,PTX3.6447.73.3,PTX3.6447.73.3,PASS,PASS,Human,4.40371454984696,4.87937302159498
6448-36,SEMA3C.6448.36.3,SEMA3C.6448.36.3,PASS,PASS,Human,3.86634595520792,7.16318561035112
6451-64,ASPN.6451.64.3,ASPN.6451.64.3,PASS,PASS,Human,7.22295328581385,6.29858330515855
6453-70,LILRB4.6453.70.3,LILRB4.6453.70.3,PASS,PASS,Human,8.11871826730512,8.4703331194276
6454-38,ARHGDIA.6454.38.3,ARHGDIA.6454.38.3,PASS,PASS,Human,5.95968556094839,4.83293219301569
6456-17,PSG6.6456.17.3,PSG6.6456.17.3,PASS,PASS,Human,3.72121989458075,4.70448022754857
6458-6,RPN1.6458.6.3,RPN1.6458.6.3,PASS,PASS,Human,3.0499024551881,4.40421311790806
6462-12,TIMP4.6462.12.3,TIMP4.6462.12.3,PASS,PASS,Human,3.37905461875004,4.64707332382263
6463-59,QRFP.6463.59.3,QRFP.6463.59.3,PASS,PASS,Human,5.17334902955943,5.1128490432696
6464-40,PVRIG.6464.40.3,PVRIG.6464.40.3,PASS,PASS,Human,5.33379935873982,5.43090270315822
6466-7,SPACA7.6466.7.3,SPACA7.6466.7.3,PASS,PASS,Human,3.80179015399881,5.10064030950936
6467-65,POGLUT1.6467.65.3,POGLUT1.6467.65.3,PASS,PASS,Human,11.3160301372086,12.3200571462003
6468-37,TAC4.6468.37.3,TAC4.6468.37.3,PASS,PASS,Human,6.35173755182113,5.1912042676828
6469-62,LY6G6D.6469.62.3,LY6G6D.6469.62.3,PASS,PASS,Human,4.16960374374343,5.728475589968
6470-19,FBLN1.6470.19.3,FBLN1.6470.19.3,PASS,PASS,Human,14.1946228120518,10.4536650623952
6472-40,PMEL.6472.40.3,PMEL.6472.40.3,PASS,PASS,Human,4.2477092146462,5.77460230886352
6473-55,BPIFA1.6473.55.3,BPIFA1.6473.55.3,PASS,PASS,Human,7.86882726738718,5.08087610200858
6478-2,IGLON5.6478.2.3,IGLON5.6478.2.3,PASS,PASS,Human,4.71533121566742,6.95546910307625
6480-1,CANT1.6480.1.3,CANT1.6480.1.3,PASS,PASS,Human,18.4291658580449,12.8308573029939
6485-59,IGLL1.6485.59.3,IGLL1.6485.59.3,PASS,PASS,Human,3.66255097933787,4.55696266948313
6491-59,KLK15.6491.59.3,KLK15.6491.59.3,PASS,PASS,Human,5.78418020367593,7.76509505999417
6493-9,CPZ.6493.9.3,CPZ.6493.9.3,PASS,PASS,Human,4.2831711818423,3.96440957842341
6496-60,DLK1.6496.60.3,DLK1.6496.60.3,PASS,PASS,Human,3.54363084715301,4.15522731124129
6497-10,RS1.6497.10.3,RS1.6497.10.3,PASS,PASS,Human,5.66816047489414,5.68184154253485
6504-65,LOXL2.6504.65.3,LOXL2.6504.65.3,PASS,PASS,Human,4.19147510868666,9.47000838262042
6506-54,TMED10.6506.54.3,TMED10.6506.54.3,PASS,PASS,Human,3.84700276210792,3.8001957229986
6507-16,NCAM2.6507.16.3,NCAM2.6507.16.3,PASS,PASS,Human,4.39388069561731,7.57405876517569
6508-68,SCGB1D2.6508.68.3,SCGB1D2.6508.68.3,PASS,PASS,Human,6.58828965741737,6.05606985974141
6510-56,RNF128.6510.56.3,RNF128.6510.56.3,PASS,PASS,Human,4.82945182534107,5.5204525621985
6511-17,FAM19A4.6511.17.3,FAM19A4.6511.17.3,PASS,PASS,Human,3.51694185924004,7.26054021571465
6512-68,KREMEN1.6512.68.3,KREMEN1.6512.68.3,PASS,PASS,Human,5.24435760359117,11.0465544448225
6521-35,NPTX2.6521.35.3,NPTX2.6521.35.3,PASS,PASS,Human,11.155967773106,11.1634740342176
6522-57,AMBN.6522.57.3,AMBN.6522.57.3,PASS,PASS,Human,5.60376030196278,9.40632327247857
6525-17,DUSP13.6525.17.3,DUSP13.6525.17.3,PASS,PASS,Human,9.95446922180074,7.90452801332875
6526-77,OBP2A.6526.77.3,OBP2A.6526.77.3,PASS,PASS,Human,5.08917623936043,4.01843798156947
6528-95,EXTL2.6528.95.3,EXTL2.6528.95.3,PASS,PASS,Human,9.83243206723851,8.39911366200791
6530-63,PROL1.6530.63.3,PROL1.6530.63.3,PASS,PASS,Human,5.41459347479029,4.40514923744201
6533-20,DNASE2B.6533.20.3,DNASE2B.6533.20.3,PASS,PASS,Human,5.35277038339147,5.85812460805339
6536-54,PLBD2.6536.54.3,PLBD2.6536.54.3,PASS,PASS,Human,5.3446996057697,8.90945037779537
6538-90,KIAA2013.6538.90.3,KIAA2013.6538.90.3,PASS,PASS,Human,3.26461132224037,4.8850679383815
6543-182,PRLH.6543.182.3,PRLH.6543.182.3,PASS,PASS,Human,3.59098631337831,3.45007606998025
6544-33,NELL1.6544.33.3,NELL1.6544.33.3,PASS,PASS,Human,3.26413359494612,2.98029224626486
6545-58,PRNP.6545.58.3,PRNP.6545.58.3,PASS,PASS,Human,5.84298753068308,4.35084627820171
6547-83,TMPRSS11D.6547.83.3,TMPRSS11D.6547.83.3,PASS,PASS,Human,8.69778075579046,8.48577157522738
6549-60,VSTM2L.6549.60.3,VSTM2L.6549.60.3,PASS,PASS,Human,6.79372549406083,7.52153202330464
6550-4,ICAM4.6550.4.3,ICAM4.6550.4.3,PASS,PASS,Human,3.82432966073517,4.05908843691143
6551-94,SERPINA12.6551.94.3,SERPINA12.6551.94.3,PASS,PASS,Human,5.30042854029648,6.96866144843947
6553-68,CCDC19.6553.68.3,CFAP45.6553.68.3,PASS,PASS,Human,3.48500435235584,4.21295854216937
6556-5,ENPP5.6556.5.3,ENPP5.6556.5.3,PASS,PASS,Human,12.099057261867,9.22770201927176
6557-50,LRRC15.6557.50.3,LRRC15.6557.50.3,PASS,PASS,Human,4.20158235460745,5.16707756700666
6558-5,COLEC10.6558.5.3,COLEC10.6558.5.3,PASS,PASS,Human,6.88261022134065,3.797351940717
6561-77,LOC652493.6561.77.3,LOC652493.6561.77.3,PASS,PASS,Human,7.91529317015658,9.06180353109246
6565-68,CDCP1.6565.68.3,CDCP1.6565.68.3,PASS,PASS,Human,3.38109370022928,5.4488457600984
6568-18,HEPACAM2.6568.18.3,HEPACAM2.6568.18.3,PASS,PASS,Human,4.00166576081576,6.97254947403962
6571-75,C17orf78.6571.75.3,C17orf78.6571.75.3,PASS,PASS,Human,5.17779479676358,4.68035255457538
6572-10,LRRTM4.6572.10.3,LRRTM4.6572.10.3,PASS,PASS,Human,6.16108609676317,6.6919339390073
6574-11,FAIM3.6574.11.3,FAIM3.6574.11.3,PASS,PASS,Human,3.42262699977626,4.53290510127605
6575-79,ADAMTSL1.6575.79.3,ADAMTSL1.6575.79.3,PASS,PASS,Human,3.9920653835115,6.06526416190737
6576-1,ART4.6576.1.3,ART4.6576.1.3,PASS,PASS,Human,3.72376036573185,7.17140612366762
6577-64,LAMA4.6577.64.3,LAMA4.6577.64.3,PASS,PASS,Human,8.53401569849921,12.7195813406758
6578-29,TNMD.6578.29.3,TNMD.6578.29.3,PASS,PASS,Human,4.86098941291872,4.1102472482302
